docid,oldauthor,author,authordate,inferreddate,latestcomp,datetype,startdate,enddate,imprint,imprintdate,contents,genres,subjects,geographics,locnum,oclc,place,recordid,instances,allcopiesofwork,copiesin25yrs,enumcron,volnum,title,parttitle,earlyedition,shorttitle,nonficprob,juvenileprob,first_name,estimated_gender,avg_sentence_count,var_sentence_count,avg_line_count,var_line_count,avg_tokens_per_page,var_tokens_per_page,cap_alpha_freq,genre_tag,lcc_category
mdp.39015021028801,,,,1795.0,1795.0,s,1795,    ,York;Printed and sold by E. and R. Peck;1795.,1795,,,"Metcalf, John|1717-1810",,,23618240.0,enk,2017336,1,1.0,1.0,,,"The life of John Metcalf, commonly called Blind Jack of Knaresborough. | With many entertaining anecdotes of his exploits in hunting, card-playing, &c. Some particulars relative to the expedition against the rebels in 1745, in which he bore a personal share; and also a succinct account of his various contracts for making roads, erecting bridges, and other undertakings, in Yorkshire, Derbyshire, and Cheshire ...",,True,"The life of John Metcalf, commonly called Blind Jack of Knaresborough. With many entertaining anecdotes of his exploits in hunting, card-playing, &c. Some particulars relative to the expedition against the rebels in 1745, in which he bore a personal share; and also a succinct account of his various contracts for making roads, erecting bridges, and other undertakings, in Yorkshire, Derbyshire, and Cheshire",0.9530786431559698,0.4378126794523188,,unknown,6.343558282208589,4.667243780345515,24.75147928994083,32.82581142116872,199.5798816568048,2783.628234305522,1.1,['unknown'],['unknown']
mdp.39015009232102,"Wollstonecraft, Mary","Wollstonecraft, Mary",1759-1797.,1796.0,1796.0,s,1796,    ,London;Printed for J. Johnson;1796.,1796,A new ed.,,,,,7392625.0,enk,1776216,1,1.0,1.0,,,"Original stories from real life; | with conversations, calculated to regulate the affections, and form the mind to truth and goodness. | $c: By Mary Wollstonecraft.",,True,"Original stories from real life; with conversations, calculated to regulate the affections, and form the mind to truth and goodness",0.5194936305899667,0.9979633360920152,Mary,f,8.538922155688622,17.422137760407324,24.745562130177515,14.816918175133925,198.89349112426035,1393.787472427436,2.2,['unknown'],['unknown']
hvd.hw204v,"Rulhière, Claude Carloman de","Rulhière, Claude Carloman de",1734-1791.,1797.0,1791.0,s,1797,    ,London;M. Beauvalet;1797.,1797,,,,,,15935043.0,enk,9714009,1,1.0,1.0,,,"The history, or anecdotes, of the revolution in Russia, in the year 1762. | Tr. from the French.",,True,"The history, or anecdotes, of the revolution in Russia, in the year 1762. Tr. from the French",0.7452994407275442,0.243454292308013,Claude,m,5.28193832599119,3.303770692231559,22.085836909871244,11.202932454088304,165.88841201716738,1054.0905524139328,1.7,['unknown'],['unknown']
njp.32101068989910,"comtesse de, Genlis, Stéphanie Félicité","comtesse de, Genlis, Stéphanie Félicité",1746-1830.,1798.0,1798.0,s,1798,    ,London;G. G. and J. Robinson;1798.,1798,The 5th ed. ...,,,,,7100610.0,enk,8976867,1,1.0,1.0,v.5,5.0,"Tales of the castle: | or, Stories of instruction and delight. Being Les veillees du chateau, | $c: written in French by Madame la comtesse de Genlis ... Translated into English by Thomas Holcroft ...",th ed,True,th ed,0.2916506617251484,0.1679188187999093,Stphanie,unknown,13.140684410646388,33.01823071028929,26.415162454873645,40.87096143570228,250.49097472924188,5574.647030457845,0.3,['unknown'],['unknown']
mdp.39015011930800,"Cumberland, Richard","Cumberland, Richard",1732-1811.,1799.0,1799.0,s,1799,    ,London;C. Dilly;1799.,1799,"The fifth ed., newly arranged.|To which is added an entire translation of the comedy of The clouds.",,Conduct of life|History and criticism|Early works to 1800|Greek literature,,,23630333.0,enk,285314,1,1.0,1.0,v.2,2.0,"The Observer: | being a collection of moral, literary and familiar essays.",,True,"The Observer: being a collection of moral, literary and familiar essays",0.3269800949521576,0.1937799062455316,Richard,m,5.62962962962963,9.67764060356653,27.03951367781155,13.904213745253648,227.2705167173252,1671.2794042922735,2.2,['unknown'],['unknown']
uc2.ark+=13960=t1ng4kw2z,"Lee, Harriet","Lee, Harriet",1757-1851.,1799.0,1799.0,m,1799,1805,London;Printed for G.G. and J. Robinson;1799-1805.,1799-1805,,,"Lee, Sophia|joint author|1750-1824",,,14341800.0,enk,7689889,1,4.0,2.0,v.1,1.0,Canterbury tales,,True,Canterbury tales,0.1825630390579398,0.2364751582582172,Harriet,f,7.812351543942992,10.789016085442986,25.0354609929078,8.053116040440623,183.48463356974,1243.7013005158472,1.6,['unknown'],['unknown']
nyp.33433074910260,"Moore, John","Moore, John",1729-1802.,1800.0,1800.0,s,1800,    ,London;Printed for G. G. and J. Robinson;1800.,1800,,,,,PR3605.M5M6 1800,3890141.0,enk,670480,1,3.0,3.0,v. 1,1.0,"Mordaunt. | Sketches of life, characters, and manners, in various countries; including the Memoirs of a French lady of quality. | $c: By the author of Zeluco & Edward.",,True,"Mordaunt. Sketches of life, characters, and manners, in various countries; including the Memoirs of a French lady of quality",0.4071352456774493,0.0842561588276337,John,m,6.764267990074441,8.790584265650303,21.96821515892421,15.888965274000036,183.17848410757944,1620.352006504026,3.5,['unknown'],['english literature']
nyp.33433074911540,"Smith, Charlotte Turner","Smith, Charlotte Turner",1749-1806.,1800.0,1800.0,m,1800,1802,London;Printed by and for S. Low;1800-1802.,1800-1802,v. 1.  The story of Edouarda.--v. 2.  The story of Henrietta.--v. 3.  The story of Corisande.--v. 4.  The Hungarian.--v. 5.  The Hungarian (con't.) Leonora.  Guilelmine de Mortivalle.,,English fiction,,,7096924.0,enk,1423005,1,1.0,1.0,v. 1,1.0,The letters of a solitary wanderer: | containing narratives of various description. | $c: By Charlotte Smith ...,The story of Edouarda,True,The story of Edouarda,0.0729271226107538,0.0193761443753443,Charlotte,f,6.459807073954984,6.312693210367965,24.231012658227847,9.032076189713187,181.9367088607595,810.4516904342253,1.4,['fiction'],['unknown']
nyp.33433074911557,"Smith, Charlotte Turner","Smith, Charlotte Turner",1749-1806.,1800.0,1800.0,m,1800,1802,London;Printed by and for S. Low;1800-1802.,1800-1802,v. 1.  The story of Edouarda.--v. 2.  The story of Henrietta.--v. 3.  The story of Corisande.--v. 4.  The Hungarian.--v. 5.  The Hungarian (con't.) Leonora.  Guilelmine de Mortivalle.,,English fiction,,,7096924.0,enk,1423005,1,1.0,1.0,v. 2,2.0,The letters of a solitary wanderer: | containing narratives of various description. | $c: By Charlotte Smith ...,The story of Henrietta,True,The story of Henrietta,0.0,0.0,Charlotte,f,7.504731861198739,10.483416095294013,24.42283950617284,9.318120332266425,188.7253086419753,874.1128162627648,1.2,['fiction'],['unknown']
nyp.33433074911565,"Smith, Charlotte Turner","Smith, Charlotte Turner",1749-1806.,1800.0,1800.0,m,1800,1802,London;Printed by and for S. Low;1800-1802.,1800-1802,v. 1.  The story of Edouarda.--v. 2.  The story of Henrietta.--v. 3.  The story of Corisande.--v. 4.  The Hungarian.--v. 5.  The Hungarian (con't.) Leonora.  Guilelmine de Mortivalle.,,English fiction,,,7096924.0,enk,1423005,1,1.0,1.0,v. 3,3.0,The letters of a solitary wanderer: | containing narratives of various description. | $c: By Charlotte Smith ...,The story of Corisande,True,The story of Corisande,0.1641873639080721,0.010435305406483,Charlotte,f,6.506527415143603,10.135074886324128,24.151670951156813,8.539977927716576,175.52699228791775,821.3032559922284,1.4,['fiction'],['unknown']
nyp.33433074911573,"Smith, Charlotte Turner","Smith, Charlotte Turner",1749-1806.,1800.0,1800.0,m,1800,1802,London;Printed by and for S. Low;1800-1802.,1800-1802,v. 1.  The story of Edouarda.--v. 2.  The story of Henrietta.--v. 3.  The story of Corisande.--v. 4.  The Hungarian.--v. 5.  The Hungarian (con't.) Leonora.  Guilelmine de Mortivalle.,,English fiction,,,7096924.0,enk,1423005,1,1.0,1.0,v. 4,4.0,The letters of a solitary wanderer: | containing narratives of various description. | $c: By Charlotte Smith ...,The Hungarian,True,The Hungarian,0.0,0.0,Charlotte,f,6.933098591549296,6.632848145209284,24.29513888888889,10.103865258487652,196.1805555555556,1007.81462191358,1.4,['fiction'],['unknown']
nyp.33433074911581,"Smith, Charlotte Turner","Smith, Charlotte Turner",1749-1806.,1800.0,1800.0,m,1800,1802,London;Printed by and for S. Low;1800-1802.,1800-1802,v. 1.  The story of Edouarda.--v. 2.  The story of Henrietta.--v. 3.  The story of Corisande.--v. 4.  The Hungarian.--v. 5.  The Hungarian (con't.) Leonora.  Guilelmine de Mortivalle.,,English fiction,,,7096924.0,enk,1423005,1,1.0,1.0,v. 5,5.0,The letters of a solitary wanderer: | containing narratives of various description. | $c: By Charlotte Smith ...,The Hungarian (con't.) Leonora.  Guilelmine de Mortivalle,True,The Hungarian (con't.) Leonora.  Guilelmine de Mortivalle,0.0,0.0,Charlotte,f,6.275974025974026,14.953059116208468,24.275974025974023,8.193318856468208,193.12662337662337,863.4612392477652,2.2,['fiction'],['unknown']
uc2.ark+=13960=t6f19705j,,,,1800.0,1800.0, ,1800,    ,Edinburgh;Oliver & Boyd;18??_?_,"<estimate=""[18????_???_]"">",,,,,,315363000.0,stk,7703319,1,1.0,1.0,,,Select comic tales from the best authors,,True,Select comic tales from the best authors,0.2198190540960908,0.0609122636164412,,unknown,8.185185185185185,10.789780521262005,32.74324324324324,33.172814706598494,266.8783783783784,3130.268991964938,1.5,['unknown'],['unknown']
ucm.5320307018,,,,1800.0,1800.0,s,1800,    ,Shrewsbury;printed by J. and W. Eddowes...;1800.,1800,,,,,,,enk,9341787,1,1.0,1.0,,,"Tales, anecdotes, and letters / | $c: translated from the arabic and persian by Jonathan Scott.",,True,"Tales, anecdotes, and letters",0.8259872284425493,0.0459575428200733,,unknown,7.052631578947368,9.541852342526798,21.948888888888888,47.88405432098766,168.48666666666668,4410.152044444444,0.4,['fiction'],['unknown']
uc2.ark+=13960=t6pz5d01n,,,,1801.0,1801.0,s,1801,    ,London;J. Debrett;1801.,1801,,,,,,35363834.0,enk,7704299,1,1.0,1.0,,,"Tuti-namah. The Tooti nameh, or Tales of a parrot",,True,"Tuti-namah. The Tooti nameh, or Tales of a parrot",0.911727372902712,0.0570330048076463,,unknown,8.847953216374268,14.690332067986732,18.66767371601209,111.3397102983726,124.58610271903324,10804.780350672228,2.9,['unknown'],['unknown']
njp.32101074210913,"Williams, Helen Maria","Williams, Helen Maria",1762-1827.,1801.0,1801.0,s,1801,    ,London;G. G. and J. Robinson;1801.,1801,,,"Social conditions|History|Revolution, 1789-1799",France,,7104237.0,enk,9021545,1,1.0,1.0,v.1,1.0,"Sketches of the state of manners and opinions in the French republic, | towards the close of the eighteenth century.  In a series of letters. | $c: By Helen Maria Williams.",,True,"Sketches of the state of manners and opinions in the French republic, towards the close of the eighteenth century.  In a series of letters",0.3838773550582113,0.0354656406127499,Helen,f,6.912912912912913,12.932355779202627,22.47462686567164,15.741893517487194,186.0597014925373,1471.2919581198487,1.8,['fiction'],['unknown']
njp.32101076417573,,,,1801.0,1801.0,s,1801,    ,London;J. Debrett;1801.,1801,,,,,,6095033.0,enk,9031907,1,1.0,1.0,,,"The Bakhtyar nameh; | or, Story of Prince Bakhtyar and the ten viziers; | $c: a series of  Persian tales from a manuscript in the collection of Sir William Ouseley.",,True,"The Bakhtyar nameh; or, Story of Prince Bakhtyar and the ten viziers;",0.7164934835399541,0.8330679962862649,,unknown,6.379032258064516,3.2998829344432883,23.53488372093023,32.07824049035516,203.65891472868216,3781.821645333814,1.7,['unknown'],['unknown']
hvd.hxj9j6,,,,1801.0,1801.0,s,1801,    ,London;J. Debrett;1801.,1801,,,,,,34730038.0,enk,9031908,1,1.0,1.0,,,"Tūtī-namāh. | The Tooti nameh, or Tales of a parrot: in the Persian language, with and English translation.",,True,"Tūtī-namāh. The Tooti nameh, or Tales of a parrot: in the Persian language, with and English translation",0.8617620261216657,0.0797158768255096,,unknown,6.105263157894737,7.988919667590027,19.24702380952381,56.61457447562358,160.88392857142858,3283.638313137755,0.8,['unknown'],['unknown']
hvd.hn1qv9,,,,1801.0,1801.0,s,1801,    ,London;Printed for W. Miller;1801.,1801,,,,,,11593123.0,enk,9713197,1,1.0,1.0,,,"The moral legacy; or, Simple narratives.",,True,"The moral legacy; or, Simple narratives",0.3198743654207954,0.0044116517496517,,unknown,10.348648648648648,20.254119795471144,25.56533333333333,15.120398222222226,226.38666666666663,1673.1864888888886,1.3,['unknown'],['unknown']
hvd.hn2heh,,,,1801.0,1801.0,s,1801,    ,London;Printed for E. Newbery ... by H. Bryer;1801.,1801,,,Nature study|Children's stories|Juvenile literature|Conduct of life|Children,,,20477830.0,enk,9714356,1,1.0,1.0,,,Sketches from nature : | intended for the use of young persons.,,True,Sketches from nature : intended for the use of young persons,0.8423417821522806,0.99584377931532,,unknown,6.54074074074074,17.56685871056241,15.29496402877698,9.042492624605352,106.24460431654676,1118.3718234045857,1.1,['unknown'],['unknown']
uc2.ark+=13960=t8df6pq05,,,,1802.0,1802.0,s,1802,    ,London;J. Badcock;1802.,1802,,,,,,6460800.0,enk,1880552,2,2.0,2.0,,,Welsh legends,,True,Welsh legends,0.3199039988578994,0.0799452493592389,,unknown,8.369565217391305,11.928638941398868,29.632508833922262,36.64940253967461,188.4664310954064,2013.407883729351,1.8,['unknown'],['unknown']
njp.32101073253690,,,,1802.0,1802.0,s,1802,    ,Edinburgh;Printed for the booksellers by Schaw;1802.,1802,,,,,,42847423.0,stk,9012635,1,1.0,1.0,v.1,1.0,"Arabian Night's entertainments, | consisting of one thousand and one stories, told by the sultaness of the Indies ... | $c: Tr. into French from the Arabian Mss. by M. Galland; and now done into English from the last Paris edition.",,True,"Arabian Night's entertainments, consisting of one thousand and one stories, told by the sultaness of the Indies",0.0,0.0,,unknown,12.519174041297935,10.680310822217,38.4424778761062,12.181794450100504,430.0,2460.778761061947,4.3,['unknown'],['unknown']
nyp.33433051569915,"Karamzin, Nikolaĭ Mikhaĭlovich","Karamzin, Nikolaĭ Mikhaĭlovich",1766-1826.,1803.0,1803.0,s,1803,    ,London;Printed by G. Sidney;1803.,1803,Lisa -- Flor Silin -- Natalia -- Julia.,,,,,,enk,8614719,1,1.0,1.0,,,Russian tales / | $c: by Nicolai Karamsin ; translated into English by John Battersby Elrington.,,True,Russian tales,0.0807815522823972,0.1474152485215085,Nikola,m,6.2204724409448815,5.124620249240498,18.223048327137548,20.091513384281587,130.33828996282529,1459.026823841572,0.8,['fiction'],['unknown']
hvd.hn2tpv,"Hunter, Rachel","Hunter, Rachel",1754-1813.,1803.0,1803.0,s,1803,    ,"London;Printed for W. Robberds, Norwich; sold by Longman and Rees;1803.",1803,,,,,,13369490.0,enk,9711854,1,2.0,2.0,v.3,3.0,"Letters from Mrs. Palmerstone to her daughter; | inculcating morality by entertaining narratives. | $c: By Mrs. Hunter, of Norwich.",,True,Letters from Mrs. Palmerstone to her daughter; inculcating morality by entertaining narratives,0.0,0.0,Rachel,f,9.099462365591398,17.363763151809458,25.2720207253886,20.75761094257564,197.5440414507772,2020.6159359982817,1.1,['unknown'],['unknown']
uiuo.ark+=13960=t1pg2cj2j,"Edgeworth, Maria","Edgeworth, Maria",1767-1849.,1804.0,1804.0,s,1804,    ,"London;Printed for J. Johnson, St. Paul's Church-yard, by C. Mercier and Co.;1804.",1804,,,"Juvenile literature|X823ED3PO|Children's stories, English|Conduct of life",,,11287183.0,enk,8722402,1,9.0,3.0,v.1,1.0,Popular tales,,True,Popular tales,0.0,1.0,Maria,f,7.101036269430052,7.194454884694891,27.705426356589147,14.057929210984918,201.9328165374677,1282.1815328939902,1.9,"['fiction', 'urn:uuid:b2a1bf21-3130-4e4e-8046-bb12d7501201']",['unknown']
uiuo.ark+=13960=t1qf9705s,"Le Noir, Elizabeth Anne","Le Noir, Elizabeth Anne",,1804.0,1804.0,s,1804,    ,London;Vernor and Hood;1804.,1804,,,,,,13044043.0,enk,8724101,1,1.0,1.0,v.1,1.0,"Village anecdotes; or, The journal of a year, from Sophia to Edward",,True,"Village anecdotes; or, The journal of a year, from Sophia to Edward",0.268269578532532,0.221345017816576,Elizabeth,f,7.097378277153558,6.844450055408268,26.0,17.73431734317343,191.8413284132841,1391.7275908552444,2.6,['unknown'],['unknown']
hvd.hn6gv5,"Plumptre, Anabella","Plumptre, Anabella",,1804.0,1804.0,s,1804,    ,London;J. Mawman;1804.,1804,,,,,,82741889.0,enk,9714340,1,1.0,1.0,,,"Stories for children, intended to be read or recited to them in early periods of infancy. | Being the first part of a series of amusement and instruction adapted to the progressive stages of early life.",,True,"Stories for children, intended to be read or recited to them in early periods of infancy. Being the first part of a series of amusement and instruction adapted to the progressive stages of early life",0.5820773211661321,0.9998994979141737,Anabella,f,8.806896551724138,45.57650416171224,22.578231292517007,21.59081864038132,163.0748299319728,1970.654264426859,2.7,['unknown'],['unknown']
mdp.39015016424130,"Helme, Elizabeth","Helme, Elizabeth",d. 1816.,1805.0,1805.0,s,1805,    ,Brentford;Printed by and for P. Norbury;1805.,1805,,,,,,6635057.0,enk,590332,1,1.0,1.0,v.1,1.0,"The pilgrim of the cross : | or, The chronicles of Christabelle de Mowbray : an ancient legend / | $c: by Elizabeth Helme.",,True,"The pilgrim of the cross : or, The chronicles of Christabelle de Mowbray : an ancient legend",0.0571912757245129,0.0237406080702485,Elizabeth,f,5.938628158844765,4.433056601806357,20.60424028268552,16.437013822122886,160.8939929328622,1577.0841688621408,1.1,['fiction'],['unknown']
nyp.33433082456462,"Semple, Robert","Semple, Robert",1766-1816.,1805.0,1805.0, ,1805,    ,London;Printed by and for C. and R. Baldwin;1805.,1805,"2nd ed., enlarged.",,,,,35070030.0,enk,7672580,3,3.0,3.0,,,Walks and sketches at the Cape of Good Hope to which is subjoined  a journey from Cape Town to Blettenberg's Bay / | $c: by Robert Semple.,,True,Walks and sketches at the Cape of Good Hope to which is subjoined  a journey from Cape Town to Blettenberg's Bay,0.8965225303165499,0.6375233228171089,Robert,m,7.455445544554456,9.46583668267817,25.733009708737864,27.87531812611933,223.83009708737865,2877.6653077575643,1.2,['unknown'],['unknown']
nyp.33433088073717,,,,1805.0,1805.0,s,1805,    ,"London;Printed for J. Johnson, R. Baldwin, F.C. and J. Rivington, G. and J. Robinson, J. Walker ... and E. Mathews;1805.",1805,"The seventeenth edition, carefully revised and improved.",,Didactic literature|Fables,,,23807307.0,enk,8681867,1,1.0,1.0,,,Fables of Aesop and others / | $c: translated into English with instructive applications; and a print before each fable by Samuel Croxall ...,,True,Fables of Aesop and others,0.6824347255077007,0.9762955529733004,,unknown,9.786486486486488,9.24900657414171,27.302702702702703,59.14620891161432,270.78648648648647,7080.384141709276,11.6,['fiction'],['unknown']
mdp.39015047645893,"Surr, T. S. (Thomas Skinner)","Surr, T. S. (Thomas Skinner)",1770-1847.,1806.0,1806.0,s,1806,    ,London;R. Phillips;1806.,1806,2d ed.,,823SU78W|English fiction,London (England),PZ3.S962W2,602356.0,enk,122629,2,3.0,3.0,v.3,3.0,"A winter in London; | or, Sketches of fashion : a novel ... | $c: by T. S. Surr.",,True,"A winter in London; or, Sketches of fashion : a novel",0.0953154113502182,0.0249176423791399,Thomas,m,6.973684210526316,5.514345073209339,22.71851851851852,11.41706447187929,186.7111111111111,1197.3980246913582,1.5,['fiction'],"['fiction and juvenile belles lettres', 'english literature']"
uiuo.ark+=13960=t8rb7p983,"Opie, Amelia Alderson","Opie, Amelia Alderson",1769-1853.,1806.0,1806.0,s,1806,    ,"London;Printed for Longman, Hurst, Rees, and Orme;1806.",1806,,,,,,3578734.0,enk,324304,2,2.0,2.0,v.1,1.0,Simple tales,The black velvet pelisse.  The death-bed.  The fashionable wife and the unfashionable husband.  The robber,True,The black velvet pelisse.  The death-bed.  The fashionable wife and the unfashionable husband.  The robber,0.0863961479365196,0.0137341311724366,Amelia,f,6.359550561797753,8.353869460926651,26.7292817679558,16.258203351546047,183.121546961326,1085.2559445682368,1.5,['unknown'],['unknown']
mdp.39015063608346,"Opie, Amelia Alderson","Opie, Amelia Alderson",1769-1853.,1806.0,1806.0,s,1806,    ,"London;Printed for Longman, Hurst, Rees, and Orme;1806.",1806,v. 1. The black velvet pelisse.  The death-bed.  The fashionable wife and the unfashionable husband.  The robber.--v. 2  The mother and son.  Love and duty.--v. 3  The soldier's return.  The brother and sister.  The revenge.--v. 4  The uncle and nephew.  Murder will out.  The orphan.,,,,,3578734.0,enk,324304,2,2.0,2.0,v.2,2.0,Simple tales. | $c: By Mrs. Opie.,The mother and son.  Love and duty,True,The mother and son.  Love and duty,0.1221606553537804,0.0895704631083186,Amelia,f,5.435643564356436,4.806914354801817,23.26143790849673,13.585244991242686,177.58496732026143,671.3146759793242,1.8,['unknown'],['unknown']
uiuo.ark+=13960=t96692w8z,"Opie, Amelia Alderson","Opie, Amelia Alderson",1769-1853.,1806.0,1806.0,s,1806,    ,"London;Printed for Longman, Hurst, Rees, and Orme;1806.",1806,,,,,,3578734.0,enk,324304,2,2.0,2.0,v.3,3.0,Simple tales,The soldier's return.  The brother and sister.  The revenge,True,The soldier's return.  The brother and sister.  The revenge,0.0,0.0,Amelia,f,6.617283950617284,8.112787684804145,26.83128834355828,16.164787910723025,188.1871165644172,822.7778708269035,1.8,['unknown'],['unknown']
uiuo.ark+=13960=t2w38cp5d,"Opie, Amelia Alderson","Opie, Amelia Alderson",1769-1853.,1806.0,1806.0,s,1806,    ,"London;Printed for Longman, Hurst, Rees, and Orme;1806.",1806,,,,,,3578734.0,enk,324304,2,2.0,2.0,v.4,4.0,Simple tales,The uncle and nephew.  Murder will out.  The orphan,True,The uncle and nephew.  Murder will out.  The orphan,0.1605043913464896,0.0147452995050469,Amelia,f,5.880281690140845,6.19693513191827,26.04810996563574,18.99424900508969,182.07903780068727,1202.4920348130042,1.0,['unknown'],['unknown']
